Id;URI;Thesaurus;Instrument Family;Instrument Group;Instrument;Synonyms;URI Wikipedia;Remarks
LEXICON_00004385;http://www.mimo-db.eu/InstrumentsKeywords/4385;;;;Buruw;;;
LEXICON_00004386;http://www.mimo-db.eu/InstrumentsKeywords/4386;;;;Carnyx;;http://en.wikipedia.org/wiki/Carnyx;
LEXICON_00004387;http://www.mimo-db.eu/InstrumentsKeywords/4387;;;;Chalmei;;;
LEXICON_00004388;http://www.mimo-db.eu/InstrumentsKeywords/4388;;;;Clavicor;;;
LEXICON_00004389;http://www.mimo-db.eu/InstrumentsKeywords/4389;;;;Conch-shell trumpet;;;
LEXICON_00004390;http://www.mimo-db.eu/InstrumentsKeywords/4390;;;;Cornu;;http://en.wikipedia.org/wiki/Cornu_(horn);
LEXICON_00004391;http://www.mimo-db.eu/InstrumentsKeywords/4391;;;;Didjeridu;Didgeridoo;http://en.wikipedia.org/wiki/Didjeridu;
LEXICON_00004393;http://www.mimo-db.eu/InstrumentsKeywords/4393;;;;Dung-chen;"Dngul dung;Dung chen;Dung dmar;Dungchen;Rag dug;Rag dung;Rag-dung;Ran dung;Rang-dung;Tongqin;Zangs dung";;
LEXICON_00004395;http://www.mimo-db.eu/InstrumentsKeywords/4395;;;;Dung-dkar;"Dung dkar;Dung kar";http://en.wikipedia.org/wiki/Dung-Dkar;
LEXICON_00004396;http://www.mimo-db.eu/InstrumentsKeywords/4396;;;;Duplex;;;
LEXICON_00004397;http://www.mimo-db.eu/InstrumentsKeywords/4397;;;;Embuchi;;;
LEXICON_00004398;http://www.mimo-db.eu/InstrumentsKeywords/4398;;;;Faluo;"Hai-lo;Lozeu";;
LEXICON_00004401;http://www.mimo-db.eu/InstrumentsKeywords/4401;;;;Fanfare trumpet;;;
LEXICON_00004402;http://www.mimo-db.eu/InstrumentsKeywords/4402;;;;Horagai;"Jinkai;Rappakai";http://en.wikipedia.org/wiki/Horagai;
LEXICON_00004404;http://www.mimo-db.eu/InstrumentsKeywords/4404;;;;Kahala;;;
LEXICON_00004405;http://www.mimo-db.eu/InstrumentsKeywords/4405;;;;Kakaki;Kakati;http://en.wikipedia.org/wiki/Kakaki;
LEXICON_00004407;http://www.mimo-db.eu/InstrumentsKeywords/4407;;;;Karna;;;
LEXICON_00004408;http://www.mimo-db.eu/InstrumentsKeywords/4408;;;;Keyed trumpet;;http://en.wikipedia.org/wiki/Keyed_trumpet;
LEXICON_00004409;http://www.mimo-db.eu/InstrumentsKeywords/4409;;;;Laba;;;
LEXICON_00004410;http://www.mimo-db.eu/InstrumentsKeywords/4410;;;;Lituus;;;
LEXICON_00004411;http://www.mimo-db.eu/InstrumentsKeywords/4411;;;;Lur;;http://en.wikipedia.org/wiki/Lur;
LEXICON_00004412;http://www.mimo-db.eu/InstrumentsKeywords/4412;;;;Malakat;;;
LEXICON_00004413;http://www.mimo-db.eu/InstrumentsKeywords/4413;;;;Nafir;Nfir;;
LEXICON_00004415;http://www.mimo-db.eu/InstrumentsKeywords/4415;;;;Narsiga;"Cringa;Rana sringa;Sringa;Srnga";;
LEXICON_00004419;http://www.mimo-db.eu/InstrumentsKeywords/4419;;;;Natural trumpet;;http://en.wikipedia.org/wiki/Natural_trumpet;
LEXICON_00004420;http://www.mimo-db.eu/InstrumentsKeywords/4420;;;;Nembongo;;;
LEXICON_00004421;http://www.mimo-db.eu/InstrumentsKeywords/4421;;;;Pangi;Panghi;;
LEXICON_00004429;http://www.mimo-db.eu/InstrumentsKeywords/4429;;;;Rkang-gling;"Kan-dung;Kang-ling;Kang-t'ung;Rkang-dung";http://en.wikipedia.org/wiki/Kangling;A vérifier
LEXICON_00004432;http://www.mimo-db.eu/InstrumentsKeywords/4432;;;;Rozhok;"Ragiok;Rajok;Rojok";;
LEXICON_00004436;http://www.mimo-db.eu/InstrumentsKeywords/4436;;;;Salpinx;;http://en.wikipedia.org/wiki/Salpinx;
LEXICON_00004437;http://www.mimo-db.eu/InstrumentsKeywords/4437;;;;Sankh;"Cankam;Canku;Sankha";http://en.wikipedia.org/wiki/Shankha;A vérifier
LEXICON_00004441;http://www.mimo-db.eu/InstrumentsKeywords/4441;;;;Sheypur;Cheipour;;
LEXICON_00004443;http://www.mimo-db.eu/InstrumentsKeywords/4443;;;;Slide trumpet;;http://en.wikipedia.org/wiki/Slide_trumpet;
LEXICON_00004444;http://www.mimo-db.eu/InstrumentsKeywords/4444;;;;Trombita;Trembita;http://en.wikipedia.org/wiki/Trembita;synonyme
LEXICON_00004446;http://www.mimo-db.eu/InstrumentsKeywords/4446;;;;Trumpet;;http://en.wikipedia.org/wiki/Trumpet;
LEXICON_00004447;http://www.mimo-db.eu/InstrumentsKeywords/4447;;;;Tuba curva;;;
LEXICON_00004448;http://www.mimo-db.eu/InstrumentsKeywords/4448;;;;Tuohitorvi;Tanotorvi;;
LEXICON_00004450;http://www.mimo-db.eu/InstrumentsKeywords/4450;;;;Tori;;;
LEXICON_00004452;http://www.mimo-db.eu/InstrumentsKeywords/4452;;;;Turi;Ture turungule;;
LEXICON_00004454;http://www.mimo-db.eu/InstrumentsKeywords/4454;;;;Valve trumpet;;;
LEXICON_00004555;http://www.mimo-db.eu/InstrumentsKeywords/4555;;;;Plantation trumpet;;;
LEXICON_00004564;http://www.mimo-db.eu/InstrumentsKeywords/4564;;;;Tuum;;;
LEXICON_00004628;http://www.mimo-db.eu/InstrumentsKeywords/4628;;;;Quiquiztli;"Atecocoli;Atecocolli;Atecuculli;Tecciztli;Tecziztli;Tezizcatli";;
LEXICON_00004635;http://www.mimo-db.eu/InstrumentsKeywords/4635;;;;Trutruka;;;
LEXICON_00004774;http://www.mimo-db.eu/InstrumentsKeywords/4774;;;;Bion;Biou;;
LEXICON_00004775;http://www.mimo-db.eu/InstrumentsKeywords/4775;;;;Bockhorn;"Bukkehorn;Prillarhorn";http://en.wikipedia.org/wiki/Bukkehorn;A vérifier
LEXICON_00004776;http://www.mimo-db.eu/InstrumentsKeywords/4776;;;;Midwinterhoorn;;;
LEXICON_00004777;http://www.mimo-db.eu/InstrumentsKeywords/4777;;;;Surem-puch;;;
LEXICON_00004778;http://www.mimo-db.eu/InstrumentsKeywords/4778;;;;Trimbita;Trîmbita;;
LEXICON_00004779;http://www.mimo-db.eu/InstrumentsKeywords/4779;;;;Tulnic;;;
LEXICON_00004848;http://www.mimo-db.eu/InstrumentsKeywords/4848;;;;Ananta vijaya;;;
LEXICON_00004849;http://www.mimo-db.eu/InstrumentsKeywords/4849;;;;Barataka;;;
LEXICON_00004865;http://www.mimo-db.eu/InstrumentsKeywords/4865;;;;Go-mukha;;;
LEXICON_00004888;http://www.mimo-db.eu/InstrumentsKeywords/4888;;;;Su ghosha;;;
LEXICON_00004892;http://www.mimo-db.eu/InstrumentsKeywords/4892;;;;Tirucinnam;;;
LEXICON_00004941;http://www.mimo-db.eu/InstrumentsKeywords/4941;;;;Kohorn;;;
LEXICON_00004998;http://www.mimo-db.eu/InstrumentsKeywords/4998;;;;Haotong;"Aidu;Diaolazi;Haotou";;
LEXICON_00005017;http://www.mimo-db.eu/InstrumentsKeywords/5017;;;;Tongjiao;"Changhao;Changming;Machui;Xianfeng;Zhaojun;Zhongming";;
LEXICON_00005160;http://www.mimo-db.eu/InstrumentsKeywords/5160;;;;Büchel;;;
LEXICON_00005164;http://www.mimo-db.eu/InstrumentsKeywords/5164;;;;Caracol;;;
LEXICON_00005166;http://www.mimo-db.eu/InstrumentsKeywords/5166;;;;Cati;;;
LEXICON_00005191;http://www.mimo-db.eu/InstrumentsKeywords/5191;;;;Dhavalashanka;;;
LEXICON_00005195;http://www.mimo-db.eu/InstrumentsKeywords/5195;;;;Dung;;;
LEXICON_00005231;http://www.mimo-db.eu/InstrumentsKeywords/5231;;;;Huajras;;;
LEXICON_00005246;http://www.mimo-db.eu/InstrumentsKeywords/5246;;;;Kang ling;;http://en.wikipedia.org/wiki/Kangling;A vérifier
LEXICON_00005293;http://www.mimo-db.eu/InstrumentsKeywords/5293;;;;Mini-caña;;;
LEXICON_00005294;http://www.mimo-db.eu/InstrumentsKeywords/5294;;;;Nabal;;http://en.wikipedia.org/wiki/Nabal_(instrument);
LEXICON_00005295;http://www.mimo-db.eu/InstrumentsKeywords/5295;;;;Nag-beli-baja;;;
LEXICON_00005296;http://www.mimo-db.eu/InstrumentsKeywords/5296;;;;Nambongo;;;
LEXICON_00005326;http://www.mimo-db.eu/InstrumentsKeywords/5326;;;;Pututu;;http://en.wikipedia.org/wiki/Pututu;A vérifier
LEXICON_00005377;http://www.mimo-db.eu/InstrumentsKeywords/5377;;;;Tambuyuk;;;
LEXICON_00005406;http://www.mimo-db.eu/InstrumentsKeywords/5406;;;;Tititala;;;
LEXICON_00005468;http://www.mimo-db.eu/InstrumentsKeywords/5468;;;;Gulu;;;
LEXICON_00005723;http://www.mimo-db.eu/InstrumentsKeywords/5723;;;;Cane trumpet;Walking-stick trumpet;;
LEXICON_00005857;http://www.mimo-db.eu/InstrumentsKeywords/5857;;;;Vuvuzela;;http://en.wikipedia.org/wiki/Vuvuzela;
LEXICON_00006136;http://www.mimo-db.eu/InstrumentsKeywords/6136;;;;Hwang-teih;;;
LEXICON_00006295;http://www.mimo-db.eu/InstrumentsKeywords/6295;;;;Hai loa;"Cai tu hoa;Hai lo";;
LEXICON_00006297;http://www.mimo-db.eu/InstrumentsKeywords/6297;;;;Hwang-lapa;;;
LEXICON_00006317;http://www.mimo-db.eu/InstrumentsKeywords/6317;;;;Pu;;;
LEXICON_00006333;http://www.mimo-db.eu/InstrumentsKeywords/6333;;;;Shosh;;;
LEXICON_00006335;http://www.mimo-db.eu/InstrumentsKeywords/6335;;;;Tapae;;;
LEXICON_00006336;http://www.mimo-db.eu/InstrumentsKeywords/6336;;;;Tu hoa;;;
LEXICON_00006394;http://www.mimo-db.eu/InstrumentsKeywords/6394;;;;Bher;Turhi;;
LEXICON_00006556;http://www.mimo-db.eu/InstrumentsKeywords/6556;;;;End-blown trumpet;;;
LEXICON_00006557;http://www.mimo-db.eu/InstrumentsKeywords/6557;;;;Side-blown trumpet;;;
LEXICON_00006662;http://www.mimo-db.eu/InstrumentsKeywords/6662;;;;Kamay;;;
LEXICON_00006687;http://www.mimo-db.eu/InstrumentsKeywords/6687;;;;Sunnaya;;;
LEXICON_00006693;http://www.mimo-db.eu/InstrumentsKeywords/6693;;;;Tuiter;;;
LEXICON_00006720;http://www.mimo-db.eu/InstrumentsKeywords/6720;;;;Hirtenhorn;;;
LEXICON_00006818;http://www.mimo-db.eu/InstrumentsKeywords/6818;;;;Buzio;;;
LEXICON_00004455;http://www.mimo-db.eu/InstrumentsKeywords/4455;;;Tubas;;;;
LEXICON_00004456;http://www.mimo-db.eu/InstrumentsKeywords/4456;;;;Alto saxotromba;;;
LEXICON_00004458;http://www.mimo-db.eu/InstrumentsKeywords/4458;;;;Baritone sudrophone;;;
LEXICON_00004459;http://www.mimo-db.eu/InstrumentsKeywords/4459;;;;Bass tuba;;http://en.wikipedia.org/wiki/Bass_tuba;A vérifier (voir tuba)
LEXICON_00004460;http://www.mimo-db.eu/InstrumentsKeywords/4460;;;;Bombardon;;http://en.wikipedia.org/wiki/Bombardon;A vérifier (voir tuba)
LEXICON_00004461;http://www.mimo-db.eu/InstrumentsKeywords/4461;;;;Contrabass bugle;;http://en.wikipedia.org/wiki/Contrabass_bugle;
LEXICON_00004462;http://www.mimo-db.eu/InstrumentsKeywords/4462;;;;Contrabass tuba;;;
LEXICON_00004463;http://www.mimo-db.eu/InstrumentsKeywords/4463;;;;Euphonium;;http://en.wikipedia.org/wiki/Euphonium;
LEXICON_00004464;http://www.mimo-db.eu/InstrumentsKeywords/4464;;;;Helicon;;http://en.wikipedia.org/wiki/Helicon_(instrument);
LEXICON_00004465;http://www.mimo-db.eu/InstrumentsKeywords/4465;;;;Sousaphone;Soubassophone;http://en.wikipedia.org/wiki/Sousaphone;
LEXICON_00004467;http://www.mimo-db.eu/InstrumentsKeywords/4467;;;;Tuba;;http://en.wikipedia.org/wiki/Tuba;
LEXICON_00004468;http://www.mimo-db.eu/InstrumentsKeywords/4468;;;;Wagner tuba;;http://en.wikipedia.org/wiki/Wagner_tuba;
LEXICON_00004999;http://www.mimo-db.eu/InstrumentsKeywords/4999;;;;Hau-tung;;;
LEXICON_00005715;http://www.mimo-db.eu/InstrumentsKeywords/5715;;;;Baritone;;;
LEXICON_00004475;http://www.mimo-db.eu/InstrumentsKeywords/4475;;Mechanical instruments;;;;;
LEXICON_00004476;http://www.mimo-db.eu/InstrumentsKeywords/4476;;;Mechanical;;;;
LEXICON_00004480;http://www.mimo-db.eu/InstrumentsKeywords/4480;;;;Antiphonel;;;
LEXICON_00004483;http://www.mimo-db.eu/InstrumentsKeywords/4483;;;;Automaton;;http://en.wikipedia.org/wiki/Automaton;A vérifier
LEXICON_00004484;http://www.mimo-db.eu/InstrumentsKeywords/4484;;;;Autopanphone;;;
LEXICON_00004485;http://www.mimo-db.eu/InstrumentsKeywords/4485;;;;Barrel organ;"Book organ;Street organ";http://en.wikipedia.org/wiki/Barrel_organ;
LEXICON_00004486;http://www.mimo-db.eu/InstrumentsKeywords/4486;;;;Bird organ;Perroquette;;
LEXICON_00004487;http://www.mimo-db.eu/InstrumentsKeywords/4487;;;;Componium;;http://en.wikipedia.org/wiki/Componium;
LEXICON_00004488;http://www.mimo-db.eu/InstrumentsKeywords/4488;;;;Fairground organ;;http://en.wikipedia.org/wiki/Fairground_organ;
LEXICON_00004489;http://www.mimo-db.eu/InstrumentsKeywords/4489;;;;Limonaire;;;
LEXICON_00004491;http://www.mimo-db.eu/InstrumentsKeywords/4491;;;;Mechanical dulcimer;;;
LEXICON_00004492;http://www.mimo-db.eu/InstrumentsKeywords/4492;;;;Mechanical harpsichord;Geigenwerk;http://en.wikipedia.org/wiki/Geigenwerk;A vérifier
LEXICON_00004493;http://www.mimo-db.eu/InstrumentsKeywords/4493;;;;Mechanical organ;;http://en.wikipedia.org/wiki/Mechanical_organ;
LEXICON_00004494;http://www.mimo-db.eu/InstrumentsKeywords/4494;;;;Musical box;"Cylinder music box;Disc music box";http://en.wikipedia.org/wiki/Musical_box;
LEXICON_00004495;http://www.mimo-db.eu/InstrumentsKeywords/4495;;;;Orchestrion;;http://en.wikipedia.org/wiki/Orchestrion;
LEXICON_00004496;http://www.mimo-db.eu/InstrumentsKeywords/4496;;;;Panharmonicon;Penharmonikon;http://en.wikipedia.org/wiki/Panharmonicon;
LEXICON_00004497;http://www.mimo-db.eu/InstrumentsKeywords/4497;;;;Player piano;Pianola;http://en.wikipedia.org/wiki/Player_piano;
LEXICON_00004498;http://www.mimo-db.eu/InstrumentsKeywords/4498;;;;Polyphon;;http://en.wikipedia.org/wiki/Polyphon;
LEXICON_00004499;http://www.mimo-db.eu/InstrumentsKeywords/4499;;;;Triola;;http://en.wikipedia.org/wiki/Triola;
LEXICON_00004532;http://www.mimo-db.eu/InstrumentsKeywords/4532;;;;Mechanical clock;"Chime playing Clock;Dulcimer playing clock;Musical clock;Organ playing clock";;
LEXICON_00004897;http://www.mimo-db.eu/InstrumentsKeywords/4897;;;;Mechanical spinet;;;
LEXICON_00004902;http://www.mimo-db.eu/InstrumentsKeywords/4902;;;;Organette;Mechanical free reed organ;http://en.wikipedia.org/wiki/Organette;
LEXICON_00006139;http://www.mimo-db.eu/InstrumentsKeywords/6139;;;;Mechanical accordion;;;
LEXICON_00006140;http://www.mimo-db.eu/InstrumentsKeywords/6140;;;;Mechanical zither;;;
LEXICON_00006578;http://www.mimo-db.eu/InstrumentsKeywords/6578;;;;Piano player;Push-up;http://en.wikipedia.org/wiki/Player_piano;A vérifier
LEXICON_00006626;http://www.mimo-db.eu/InstrumentsKeywords/6626;;;;Amorette;;;
LEXICON_00006627;http://www.mimo-db.eu/InstrumentsKeywords/6627;;;;Ariosa;;;
LEXICON_00006628;http://www.mimo-db.eu/InstrumentsKeywords/6628;;;;Ariston;;;
LEXICON_00006629;http://www.mimo-db.eu/InstrumentsKeywords/6629;;;;Autopiano;Pianauto;http://en.wikipedia.org/wiki/Autopiano;A vérifier (voir player piano)
LEXICON_00006630;http://www.mimo-db.eu/InstrumentsKeywords/6630;;;;Autopleyela;;;
LEXICON_00006638;http://www.mimo-db.eu/InstrumentsKeywords/6638;;;;Cartonium;;;
LEXICON_00006646;http://www.mimo-db.eu/InstrumentsKeywords/6646;;;;Cylinder dulcimer;Cilinderspinet;;
LEXICON_00006650;http://www.mimo-db.eu/InstrumentsKeywords/6650;;;;Gem roller organ;;;
LEXICON_00006655;http://www.mimo-db.eu/InstrumentsKeywords/6655;;;;Harmonista;;;
LEXICON_00006656;http://www.mimo-db.eu/InstrumentsKeywords/6656;;;;Herophon;;;
LEXICON_00006657;http://www.mimo-db.eu/InstrumentsKeywords/6657;;;;Humanola;;;
LEXICON_00006658;http://www.mimo-db.eu/InstrumentsKeywords/6658;;;;Kalliope;;http://en.wikipedia.org/wiki/Calliope_(instrument);A vérifier
LEXICON_00006659;http://www.mimo-db.eu/InstrumentsKeywords/6659;;;;Kalliston;;;
LEXICON_00006665;http://www.mimo-db.eu/InstrumentsKeywords/6665;;;;Komet;;;
LEXICON_00006668;http://www.mimo-db.eu/InstrumentsKeywords/6668;;;;Manopan;;;
LEXICON_00006669;http://www.mimo-db.eu/InstrumentsKeywords/6669;;;;Mechanical harmonium;;;
LEXICON_00006671;http://www.mimo-db.eu/InstrumentsKeywords/6671;;;;Melotrope;;;
LEXICON_00006672;http://www.mimo-db.eu/InstrumentsKeywords/6672;;;;Mezon;;;
LEXICON_00006673;http://www.mimo-db.eu/InstrumentsKeywords/6673;;;;Mira;;;
LEXICON_00006679;http://www.mimo-db.eu/InstrumentsKeywords/6679;;;;Organina;;;
LEXICON_00006682;http://www.mimo-db.eu/InstrumentsKeywords/6682;;;;Phonola;;;
LEXICON_00006683;http://www.mimo-db.eu/InstrumentsKeywords/6683;;;;Pneumatic piano;;;
LEXICON_00006688;http://www.mimo-db.eu/InstrumentsKeywords/6688;;;;Symphonion;;;
LEXICON_00006690;http://www.mimo-db.eu/InstrumentsKeywords/6690;;;;Tingel-tangel;;;
LEXICON_00002230;http://www.mimo-db.eu/InstrumentsKeywords/2230;;Keyboard  instruments;;;;http://en.wikipedia.org/wiki/Keyboard_instruments;
LEXICON_00002231;http://www.mimo-db.eu/InstrumentsKeywords/2231;;;Clavichords;;;http://en.wikipedia.org/wiki/Clavichords;
LEXICON_00002232;http://www.mimo-db.eu/InstrumentsKeywords/2232;;;;Clavichord;;http://en.wikipedia.org/wiki/Clavichord;
LEXICON_00006147;http://www.mimo-db.eu/InstrumentsKeywords/6147;;;;Organ clavichord;;;
LEXICON_00002233;http://www.mimo-db.eu/InstrumentsKeywords/2233;;;Reed organs;;;;
LEXICON_00002234;http://www.mimo-db.eu/InstrumentsKeywords/2234;;;;Harmonichord;;http://en.wikipedia.org/wiki/Harmonichord;
LEXICON_00002235;http://www.mimo-db.eu/InstrumentsKeywords/2235;;;;Harmonium;;http://en.wikipedia.org/wiki/Harmonium;A vérifier
LEXICON_00002236;http://www.mimo-db.eu/InstrumentsKeywords/2236;;;;Poikilorgue;Poïkilorgue;;
LEXICON_00002237;http://www.mimo-db.eu/InstrumentsKeywords/2237;;;;Regal;Regals;http://en.wikipedia.org/wiki/Regal_(musical_instrument);
LEXICON_00005767;http://www.mimo-db.eu/InstrumentsKeywords/5767;;;;Reed organ;American organ;http://en.wikipedia.org/wiki/Reed_organ;A vérifier
LEXICON_00006543;http://www.mimo-db.eu/InstrumentsKeywords/6543;;;;Physharmonica;;http://en.wikipedia.org/wiki/Physharmonica;
LEXICON_00006643;http://www.mimo-db.eu/InstrumentsKeywords/6643;;;;Claviphone;;;
LEXICON_00006652;http://www.mimo-db.eu/InstrumentsKeywords/6652;;;;Harmoniphone;;;
LEXICON_00006674;http://www.mimo-db.eu/InstrumentsKeywords/6674;;;;Mouth harmonium;;;
LEXICON_00006691;http://www.mimo-db.eu/InstrumentsKeywords/6691;;;;Tonoscope-harmonium;;;
LEXICON_00002239;http://www.mimo-db.eu/InstrumentsKeywords/2239;;;Harpsichords;;;http://en.wikipedia.org/wiki/Harpsichords;
LEXICON_00002240;http://www.mimo-db.eu/InstrumentsKeywords/2240;;;;Arpicordo;;http://en.wikipedia.org/wiki/Arpicordo;A vérifier (voir harpsichord)
LEXICON_00002241;http://www.mimo-db.eu/InstrumentsKeywords/2241;;;;Clavecin brisé;Portable harpsichord;http://en.wikipedia.org/wiki/Clavecin_bris%C3%A9;
LEXICON_00002243;http://www.mimo-db.eu/InstrumentsKeywords/2243;;;;Clavecin oculaire;;;
LEXICON_00002244;http://www.mimo-db.eu/InstrumentsKeywords/2244;;;;Clavicytherium;;http://en.wikipedia.org/wiki/Clavicytherium;
LEXICON_00002246;http://www.mimo-db.eu/InstrumentsKeywords/2246;;;;Claviorgan;Claviorganum;http://en.wikipedia.org/wiki/Claviorgan;synonyme
LEXICON_00002249;http://www.mimo-db.eu/InstrumentsKeywords/2249;;;;Digital harpsichord;;;
LEXICON_00002250;http://www.mimo-db.eu/InstrumentsKeywords/2250;;;;Electric harpsichord;;http://en.wikipedia.org/wiki/Electric_harpsichord;
LEXICON_00002251;http://www.mimo-db.eu/InstrumentsKeywords/2251;;;;Harpsichord;;http://en.wikipedia.org/wiki/Harpsichord;
LEXICON_00002252;http://www.mimo-db.eu/InstrumentsKeywords/2252;;;;Harpsichord-piano;;;
LEXICON_00002253;http://www.mimo-db.eu/InstrumentsKeywords/2253;;;;Lute-harpsichord;;http://en.wikipedia.org/wiki/Lute-harpsichord;A vérifier
LEXICON_00002254;http://www.mimo-db.eu/InstrumentsKeywords/2254;;;;Muselar;;http://en.wikipedia.org/wiki/Muselar;A vérifier (voir virginals)
LEXICON_00002256;http://www.mimo-db.eu/InstrumentsKeywords/2256;;;;Spinet;Querflügel;http://en.wikipedia.org/wiki/Spinet;
LEXICON_00002257;http://www.mimo-db.eu/InstrumentsKeywords/2257;;;;Virginal;;http://en.wikipedia.org/wiki/Virginals;
LEXICON_00006542;http://www.mimo-db.eu/InstrumentsKeywords/6542;;;;Double virginal;;;
LEXICON_00004479;http://www.mimo-db.eu/InstrumentsKeywords/4479;;;Mechanical;;;;
LEXICON_00002260;http://www.mimo-db.eu/InstrumentsKeywords/2260;;;;Mechanical pianoforte;"Barrel piano;Mechanical piano";http://en.wikipedia.org/wiki/Barrel_piano;synonyme
LEXICON_00002264;http://www.mimo-db.eu/InstrumentsKeywords/2264;;;Organs;;;;
LEXICON_00002265;http://www.mimo-db.eu/InstrumentsKeywords/2265;;;;Aeolian organ;;;
LEXICON_00002266;http://www.mimo-db.eu/InstrumentsKeywords/2266;;;;Organ;;http://en.wikipedia.org/wiki/Organ_(instrument);
LEXICON_00002267;http://www.mimo-db.eu/InstrumentsKeywords/2267;;;;Portative organ;;http://en.wikipedia.org/wiki/Portative_organ;
LEXICON_00002268;http://www.mimo-db.eu/InstrumentsKeywords/2268;;;;Positive organ;;http://en.wikipedia.org/wiki/Positive_organ;
LEXICON_00002269;http://www.mimo-db.eu/InstrumentsKeywords/2269;;;;Pyrophone;;http://en.wikipedia.org/wiki/Pyrophone;
LEXICON_00005769;http://www.mimo-db.eu/InstrumentsKeywords/5769;;;;Chamber organ;;http://en.wikipedia.org/wiki/Chamber_organ;A vérifier (voir organ)
LEXICON_00005770;http://www.mimo-db.eu/InstrumentsKeywords/5770;;;;Water organ;Hydraulic organ;http://en.wikipedia.org/wiki/Water_organ;
LEXICON_00006635;http://www.mimo-db.eu/InstrumentsKeywords/6635;;;;Cabinet organ;;http://en.wikipedia.org/wiki/Cabinet_organ;A vérifier (voir positive organ)
LEXICON_00006653;http://www.mimo-db.eu/InstrumentsKeywords/6653;;;;Harmonium-organ;Harmonium organ;;
LEXICON_00002270;http://www.mimo-db.eu/InstrumentsKeywords/2270;;;Others;;;;
LEXICON_00002271;http://www.mimo-db.eu/InstrumentsKeywords/2271;;;;Chekker;;;
LEXICON_00002272;http://www.mimo-db.eu/InstrumentsKeywords/2272;;;;Lyrichord;;;
LEXICON_00004969;http://www.mimo-db.eu/InstrumentsKeywords/4969;;;;Terpodion;;http://en.wikipedia.org/wiki/Terpodion;
LEXICON_00006141;http://www.mimo-db.eu/InstrumentsKeywords/6141;;;;Piano quatuor;;;
LEXICON_00006544;http://www.mimo-db.eu/InstrumentsKeywords/6544;;;;Klavizilinder;Clavicylinder;;
LEXICON_00006546;http://www.mimo-db.eu/InstrumentsKeywords/6546;;;;Keyboard glockenspiel;;http://en.wikipedia.org/wiki/Keyboard_glockenspiel;
LEXICON_00006548;http://www.mimo-db.eu/InstrumentsKeywords/6548;;;;Melodion;;;
LEXICON_00006705;http://www.mimo-db.eu/InstrumentsKeywords/6705;;;;Pianino;;;
LEXICON_00006717;http://www.mimo-db.eu/InstrumentsKeywords/6717;;;;Streichklavier;;;
LEXICON_00002273;http://www.mimo-db.eu/InstrumentsKeywords/2273;;;Pianofortes;;;http://en.wikipedia.org/wiki/Pianofortes;
LEXICON_00002274;http://www.mimo-db.eu/InstrumentsKeywords/2274;;;;Automatic piano;;;
LEXICON_00002275;http://www.mimo-db.eu/InstrumentsKeywords/2275;;;;Cabinet pianoforte;;;
LEXICON_00002276;http://www.mimo-db.eu/InstrumentsKeywords/2276;;;;Claviharpe;;;
LEXICON_00002277;http://www.mimo-db.eu/InstrumentsKeywords/2277;;;;Clavi-lame;;;
LEXICON_00002278;http://www.mimo-db.eu/InstrumentsKeywords/2278;;;;Console piano;;;
LEXICON_00002279;http://www.mimo-db.eu/InstrumentsKeywords/2279;;;;Digital pianoforte;Digital piano;http://en.wikipedia.org/wiki/Digital_piano;synonyme
LEXICON_00002281;http://www.mimo-db.eu/InstrumentsKeywords/2281;;;;Electric piano;;http://en.wikipedia.org/wiki/Electric_piano;
LEXICON_00002282;http://www.mimo-db.eu/InstrumentsKeywords/2282;;;;Euphonicon;;http://en.wikipedia.org/wiki/Euphonicon;
LEXICON_00002283;http://www.mimo-db.eu/InstrumentsKeywords/2283;;;;Giraffe piano;;;
LEXICON_00002284;http://www.mimo-db.eu/InstrumentsKeywords/2284;;;;Grand pianoforte;;http://en.wikipedia.org/wiki/Grand_pianoforte;A vérifier (voir piano)
